4410,רדפורד  ,NLD000141539359,TOPINDEX REDFOR,10243,אורקן רד,0,        ,               ,950527,0,1,5,1,31,-642,-3.2,0.18,-5.7,0.13,0.12,-421,3,10101,91231,0,  , ,0,1,6.81,1.74,0,103,102,102,100,103,103,100,100,100,100,100,100,101,103,101,103,101,5143,383,0,-4.61,1,-139,30, , , , , ,0,0,0,לא ידוע ,0,4.5,1.5,3,-3.2,51,0,3.08,5,0,0
4411,פורטפליו,P42477109      ,NS PORTFOLIO 43,0,לא ידוע ,0,        ,               ,50601,0,10,5,0,0,0,0,0,0,0,0,0,3,70101,91231,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,27.47,5,0,0
4428,דינסטי  ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,6,0,0,0,0,0,0,0,0,0,1,900101,911013,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4429,מטיסט   ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,17,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4430,רוטברד  ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,10,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4431,הטרו    ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,9,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4432,הורור   ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,11,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4433,רומולוס ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,6,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4434,הוסר    ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,16,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4435,פוניט   ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,6,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4436,סהר     ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,3,5,7,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4437,זוקאר   ,               ,ZUKAR          ,0,לא ידוע ,0,        ,               ,510101,0,3,5,40,12,0,0,0,0,0,0,0,3,510101,961219,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,16,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,12.59,43,0,3623742
4438,מאלפ    ,AUT000040568233,MALF           ,0,מורלו   ,0,        ,               ,880911,0,3,6,0,0,0,0,0,0,0,0,0,3,510101,60130,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,22.31,8,0,0
4439,ראודי   ,               ,RAUDI          ,0,לא ידוע ,0,        ,               ,510101,0,3,6,6,0,0,0,0,0,0,0,0,3,510101,961202,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,5.62,21,0,0
4440,מוטור   ,               ,MOTOR          ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990501,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4441,בלטמור  ,               ,BALTIMOR       ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990801,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4442,הקסנט   ,               ,HACCENT        ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990801,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4443,המלטון  ,               ,HAMILTON       ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990801,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4444,סווקופ  ,               ,SWAKOP         ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990801,91231,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,13.77,4,0,0
4445,זאסטר   ,               ,ZASTER         ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990801,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,12.93,5,0,0
4446,סמוראי  ,               ,SAMORAI        ,0,לא ידוע ,0,        ,               ,510101,0,3,5,12,0,0,0,0,0,0,0,0,3,990801,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,14.37,10,0,0
4447,לורינט  ,               ,LORINT         ,0,לא ידוע ,0,        ,               ,510101,0,3,5,0,0,0,0,0,0,0,0,0,3,990801,11031,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4449,הונר    ,DEU17/45432    ,HONER          ,0,הורב    ,0,        ,               ,920905,0,3,5,0,0,0,0,0,0,0,0,0,2,20901,31201,0,  ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4450,קרסון   ,               ,               ,0,לא ידוע ,0,        ,               ,840901,0,14,5,0,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4451,ריף     ,DEU10/169115   ,REEF           ,0,רנולד   ,0,        ,               ,960101,0,3,5,0,0,0,0,0,0,0,0,0,2,20901,40101,0,  ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4452,רוכן    ,DEU10/181266   ,ROCHEN         ,0,רומר    ,0,        ,               ,950709,0,3,5,0,0,0,0,0,0,0,0,0,2,20901,50901,0,  ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4453,מנג'ר   ,DEU10/187102   ,MANAGER        ,4438,מאלפ    ,0,        ,               ,950607,0,3,5,0,0,0,0,0,0,0,0,0,2,20901,40101,0,  ,2,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,11.15,0,0,0
4454,יומיד   ,DEU10/176100   ,HUMID          ,0,הומברג  ,0,        ,               ,960129,0,3,5,0,0,0,0,0,0,0,0,0,2,40201,80101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4455,אייליג  ,DEU10/165330   ,EILIG          ,0,אגול    ,0,        ,               ,970429,0,3,5,0,0,0,0,0,0,0,0,0,2,40201,80101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4456,הורש    ,DEU10/160324   ,HORCH          ,0,הורסט   ,0,        ,               ,970526,0,3,5,0,0,0,0,0,0,0,0,0,2,40201,100601,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4457,הונזל   ,DEU1/21952     ,HONZELL        ,4269,הורב    ,0,        ,               ,921005,0,3,5,0,0,0,0,0,0,0,0,0,2,40201,40815,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,6.34,0,0,0
4458,אוטובן  ,DEU000001970726,AUTOBAHN 020G  ,0,פולפלק  ,0,        ,               ,970716,0,3,5,0,0,0,0,0,0,0,0,0,2,41001,121213,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,28.08,30,0,0
4459,רומל    ,DEU000000169052,ROMEL          ,0,רומן    ,0,        ,               ,950529,0,3,5,0,0,0,0,0,0,0,0,0,3,50530,80101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4460,וינולד  ,DEU000000169367,WEINOLD        ,0,וינוקס  ,0,        ,               ,990514,0,3,5,0,0,0,0,0,0,0,0,0,3,50525,80331,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4461,פריים   ,USA000000641979,SIR PRIME TIME ,0,        ,0,        ,               ,20314,0,2,6,59,31,-212,-6.1,0.01,-3.7,0.03,-0.15,-314,3,60313,0,0,  , ,0,2,2.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,1.53,32,-381.6,41, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-3.1,50,0,36.48,92,0,0
4462,רומארט  ,DEU000936322949,ROMART         ,4459,רומל    ,0,וואלינה ,               ,11227,0,3,6,0,0,0,0,0,0,0,0,0,2,80501,91231,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4463,רובי ס  ,DEU000811944295,ROBI           ,4459,רומל    ,0,קטי     ,               ,10817,0,3,6,0,0,0,0,0,0,0,0,0,2,80501,91231,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4464,איקו    ,DEU000812410859,IKU            ,0,רג'יו   ,0,קטג'ה   ,               ,21102,0,3,6,0,0,0,0,0,0,0,0,0,2,80501,90705,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4465,מנסו    ,DEU000934686820,MANSO          ,0,מלהקס   ,0,לואיז   ,               ,10201,0,3,6,0,0,0,0,0,0,0,0,0,2,80501,91231,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4466,רוסטיקו ,DE0000936474567,RUSTICO        ,0,רומבה   ,0,סרנקה   ,               ,20604,0,3,3,0,0,0,0,0,0,0,0,0,2,90701,110102,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4467,רומטל   ,DE0000935491281,ROMTELL        ,4459,רומל    ,0,קודי    ,               ,10618,0,3,6,0,0,0,0,0,0,0,0,0,2,90701,121209,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4468,הוסקארן ,DE0000937252293,HUASCARAN      ,0,הומיד   ,0,חואניטה ,               ,30418,0,3,5,0,0,0,0,0,0,0,0,0,2,90701,110731,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4469,אמפוזיום,DE0000935904510,IMPOSIUM       ,0,רג'יו   ,0,לורליי  ,               ,21126,0,3,6,0,0,0,0,0,0,0,0,0,2,90701,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4470,רמקן    ,DEU000937911240,RAMKAN         ,11215,רומלו   ,0,        ,               ,40831,0,3,4,0,0,0,0,0,0,0,0,0,2,110101,120828,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4471,מליבו   ,DEU000937293240,MALIBU         ,11216,מלפיז   ,0,        ,               ,31201,0,3,4,0,0,0,0,0,0,0,0,0,2,110101,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11214,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4472,רד דנסיט,               ,7SM59 MR ISHEE ,0,לא ידוע ,0,        ,               ,80218,0,3,6,0,0,0,0,0,0,0,0,0,4,110401,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4473,ב.לואיס ,DEU000002338963,BRINK LEWIS R85,0,לא ידוע ,0,        ,               ,50210,0,3,6,0,0,0,0,0,0,0,0,0,4,111101,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4474,וו'ינפר ,DEU000039777029,WEINFUR        ,4460,וינולד  ,0,        ,               ,50627,0,3,4,0,0,0,0,0,0,0,0,0,2,111130,121031,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4475,ווילי   ,DEU001000426617,WILLE          ,11336,וויניפג ,8903,ליסל    ,               ,60409,0,3,4,0,0,0,0,0,0,0,0,0,5,130217,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11335,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4476,רומריו  ,AUT000704199307,ROMARIO        ,11330,רומיאו  ,8896,הילדגרד ,               ,50329,0,3,4,0,0,0,0,0,0,0,0,0,5,130214,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11329,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4477,רומגו   ,AUT000168213272,GS RUMGO       ,11323,רומבה   ,8889,לינדה   ,               ,21216,0,3,4,0,0,0,0,0,0,0,0,0,5,130214,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11322,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4478,רורב    ,AUT000643735845,RORB           ,4459,רומל    ,8882,ברטה    ,               ,10814,0,3,4,0,0,0,0,0,0,0,0,0,5,130214,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11317,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4491,סוסי    ,FRA004340354404,SOUCI          ,11373,האובויס ,0,        ,               ,11015,0,2,6,0,0,0,0,0,0,0,0,0,2,131027,0,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4492,ולמי    ,FRA006950283923,VALMY          ,11374,מלינוייז,0,        ,               ,40318,0,2,6,0,0,0,0,0,0,0,0,0,2,131027,0,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0, ,0, , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4500,אורל    ,               ,               ,0,לא ידוע ,0,        ,               ,820901,0,9,4,0,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4501,גנף     ,               ,               ,0,לא ידוע ,0,        ,               ,820901,0,9,4,0,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4502,הלפקס   ,               ,               ,0,לא ידוע ,0,        ,               ,820901,0,9,4,29,0,-655,-13.61,0.14,-14.94,0.09,0.07,-482,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4503,ורדי    ,               ,               ,0,לא ידוע ,0,        ,               ,820901,0,9,4,0,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4504,פליקס   ,               ,               ,0,לא ידוע ,0,        ,               ,811101,0,9,4,0,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4505,זלד     ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,9,4,6,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4506,יורגן   ,               ,               ,0,לא ידוע ,0,        ,               ,510101,0,9,4,13,0,0,0,0,0,0,0,0,3,510101,900101,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4507,מסכוט   ,0,MASKOT         ,0,לא ידוע ,0,        ,               ,510101,0,9,4,0,0,0,0,0,0,0,0,0,3,510101,40815,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,10.75,1,0,0
4508,פרסייס  ,USA000000192631,R-HART CONNIES ,10322,בטא ויו ,0,        ,               ,970712,0,9,4,62,40,-789,-15.4,0.12,-15,0.09,0.07,-549,3,50101,90719,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10325,359,0,0.68,34,-149.9,32, , , , , ,0,0,0,לא ידוע ,0,0,0,0,1.9,57,0,5.48,42,0,0
4509,דלטון   ,USA000000191952,HILLTOP ACRES P,10323,פרופט   ,0,        ,               ,960512,0,9,4,74,67,-698,5.6,0.28,-8.4,0.12,0.11,-279,3,50101,91231,0,  , ,0,0,0,0,20,99,83,104,111,98,101,91,99,91,97,110,103,105,101,103,89,103,10324,376,8,-0.69,47,-152,48, , , , , ,0,0,0,לא ידוע ,0,0,0,0,1.9,70,0,15.67,55,0,0
4510,דיינסטי ,USA000000193371,HILLTOP ACRES E,10326,אנסיין  ,0,        ,               ,980808,0,9,4,0,0,0,0,0,0,0,0,0,4,50101,0,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10323,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,8.89,8,0,0
4511,וידו    ,DEU000016756009,VIDO           ,10868,וינוס   ,0,        ,               ,960215,0,9,4,63,41,-1174,-28.4,0.13,-19.6,0.16,-0.14,-801,3,70503,100705,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10325,354,0,0.7,35,-234.9,36, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-3.2,55,0,9.41,8,0,0
4512,הונייז  ,DEU000933928154,HUNIZE         ,10880,הסלי    ,0,        ,               ,1117,0,9,4,53,27,-582,-2,0.17,-4.2,0.13,-0.11,-185,3,70503,91231,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10871,421,0,0.52,32,-122.8,27, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-4.3,48,0,15.04,9,0,0
4513,הומניסט ,DEU000934300433,HUMANIST       ,10880,הסלי    ,0,ג'וניטה ,               ,1101,0,9,6,0,0,-269,1.86,0.11,1.3,0.09,-0.08,44,2,80501,91113,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0.18,0,-42.85,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-0.6,0,0,6.65,13,0,0
4514,הוסויז  ,DEU000935842326,HUSVIZ         ,10880,הסלי    ,0,דולורס  ,               ,11026,0,9,6,0,0,-269,1.86,0.11,1.3,0.09,-0.08,44,2,80501,100329,0,  , ,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0.18,0,-42.85,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-0.6,0,0,10.09,0,0,0
4515,סט ס    ,DEU000935642040,SET            ,0,סיאטל   ,0,לאורה   ,               ,20329,0,9,6,0,0,0,0,0,0,0,0,0,2,80501,100406,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,0,0,0,0
4516,אג'נדה  ,USA000000194882,BLESSING BANKER,11035,בנקר    ,0,אשטון   ,               ,911,0,9,6,0,0,0,0,0,0,0,0,0,4,80501,120206,0,  , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10323,0,0,0,0,0,0, , , , , ,0,0,0,לא ידוע ,0,0,0,0,0,0,0,-2.52,13,0,0
4517,הוסג'ט  ,DEU000935939809,HUSJET         ,10880,הסלי    ,8069,פמוס    ,               ,11122,0,9,4,70,47,-117,8.5,0.11,9,0.11,-0.19,322,2,90125,110324,0,  , ,0,0,0,0,30,101,92,104,108,102,103,94,101,97,93,106,105,105,96,103,100,104,10324,387,11,0.69,41,-48.7,46, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-0.5,64,0,17.55,30,0,0
4518,ג'ולנג  ,DEU000936791480,JULENG         ,11060,ג'ובלנד ,8070,הרייט   ,               ,30807,0,9,4,67,37,-97,-0.7,0.02,5.9,0.08,0.07,126,2,90125,0,0,  , ,0,59,2,-0.8,24,103,93,102,106,101,106,99,101,94,97,104,103,103,106,98,96,96,11058,360,9,0.69,34,-6.5,42, , , , , ,0,0,0,לא ידוע ,0,0,0,0,-0.2,56,0,13.32,27,0,0
4519,הוריי   ,DEU000935830301,HURAY          ,10880,הסלי    ,8071,לאורה   ,               ,20920,0,9,4,87,121,-60,18.4,0.18,10.8,0.11,-0.19,482,2,90125,0,0,  , ,0,70,4.9,-0.1,47,106,93,106,110,106,109,93,98,95,93,107,100,111,98,102,96,102,11061,342,26,0.12,67,8.7,70, , , , , ,0,0,0,לא ידוע ,0,1.7,0.4,41,2.3,80,0,24.83,40,0,0
